"","week","fk_fund_id","fk_decision_id","weekly_return"
"30140",31,140,6,0.179
"30141",31,141,7,0.163
"30142",31,142,6,0.119
"30143",31,143,3,-0.03
"30144",31,144,3,0.252
"30145",31,145,8,0.106
"30146",31,146,5,0.021
"30147",31,147,3,0.191
"30148",31,148,8,0.022
"30149",31,149,2,0.013
"30150",31,150,9,0.218
"30151",31,151,7,-0.05
"30152",31,152,6,0.137
"30153",31,153,4,-0.017
"30154",31,154,5,-0.027
"30155",31,155,6,-0.044
"30156",31,156,3,0.288
"30157",31,157,6,0.003
"30158",31,158,2,0.045
"30159",31,159,3,0.117
"30160",31,160,3,0.171
"30161",31,161,4,-0.077
"30162",31,162,9,0.093
"30163",31,163,5,0.071
"30164",31,164,8,-0.039
"30165",31,165,9,0.088
"30166",31,166,5,0.162
"30167",31,167,2,0.102
"30168",31,168,4,-0.121
"30169",31,169,8,0.072
"30170",31,170,4,0.01
"30171",31,171,7,0.086
"30172",31,172,9,0.063
"30173",31,173,9,0.019
"30174",31,174,5,-0.034
"30175",31,175,4,0.079
"30176",31,176,9,0.03
"30177",31,177,7,-0.187
"30178",31,178,8,-0.088
"30179",31,179,6,-0.053
"30180",31,180,9,0.019
"30181",31,181,4,0.04
"30182",31,182,3,-0.018
"30183",31,183,9,0.015
"30184",31,184,6,0.16
"30185",31,185,9,0.117
"30186",31,186,3,-0.059
"30187",31,187,8,0.067
"30188",31,188,8,-0.026
"30189",31,189,9,-0.033
"30190",31,190,6,0.043
"30191",31,191,7,0.018
"30192",31,192,5,-0.14
"30193",31,193,2,0.031
"30194",31,194,9,0.052
"30195",31,195,4,-0.011
"30196",31,196,6,-0.107
"30197",31,197,2,-0.027
"30198",31,198,9,-0.169
"30199",31,199,4,-0.034
"30200",31,200,8,0.124
"30201",31,201,3,-0.064
"30202",31,202,3,0.099
"30203",31,203,6,0.13
"30204",31,204,3,-0.076
"30205",31,205,3,-0.053
"30206",31,206,6,0.131
"30207",31,207,6,-0.108
"30208",31,208,2,0.036
"30209",31,209,3,-0.132
"30210",31,210,7,0.085
"30211",31,211,10,-0.183
"30212",31,212,2,0.052
"30213",31,213,8,-0.11
"30214",31,214,10,-0.032
"30215",31,215,8,0.069
"30216",31,216,4,0.189
"30217",31,217,7,-0.176
"30218",31,218,10,-0.122
"30219",31,219,10,-0.04
"30220",31,220,4,0.09
"30221",31,221,3,-0.002
"30222",31,222,2,0.091
"30223",31,223,4,-0.103
"30224",31,224,6,-0.089
"30225",31,225,9,0.16
"30226",31,226,6,-0.115
"30227",31,227,3,-0.036
"30228",31,228,1,0.115
"30229",31,229,5,0.064
"30230",31,230,9,0.024
"30231",31,231,4,0.126
"30232",31,232,2,0.085
"30233",31,233,4,0.163
"30234",31,234,7,-0.059
"30235",31,235,5,0.115
"30236",31,236,7,0.05
"30237",31,237,7,0.235
"30238",31,238,6,-0.093
"30239",31,239,5,-0.07
"30240",31,240,5,-0.031
"30241",31,241,4,0.073
"30242",31,242,6,-0.119
"30243",31,243,9,0.019
"30244",31,244,2,0.145
"30245",31,245,5,0.099
"30246",31,246,3,0.031
"30247",31,247,5,-0.176
"30248",31,248,2,0.175
"30249",31,249,5,-0.046
"30250",31,250,9,-0.013
"30251",31,251,8,-0.078
"30252",31,252,9,-0.153
"30253",31,253,5,-0.01
"30254",31,254,6,-0.036
"30255",31,255,5,-0.004
"30256",31,256,2,0.023
"30257",31,257,3,-0.002
"30258",31,258,5,0.155
"30259",31,259,4,-0.003
"30260",31,260,9,-0.079
"30261",31,261,6,0.027
"30262",31,262,4,-0.263
"30263",31,263,4,-0.104
"30264",31,264,8,-0.035
"30265",31,265,7,0.029
"30266",31,266,2,0.146
"30267",31,267,2,0.096
"30268",31,268,8,0.029
"30269",31,269,7,0.082
"30270",31,270,3,0.093
"30271",31,271,2,-0.012
"30272",31,272,2,0.04
"30273",31,273,4,0.001
"30274",31,274,3,0.073
"30275",31,275,4,0.088
"30276",31,276,3,0.122
"30277",31,277,3,0.22
"30278",31,278,3,-0.025
"30279",31,279,5,-0.023
"30280",31,280,8,0.088
"30281",31,281,1,0.165
"30282",31,282,6,0.143
"30283",31,283,9,-0.111
"30284",31,284,4,0.081
"30285",31,285,1,0.18
"30286",31,286,2,-0.106
"30287",31,287,4,0.068
"30288",31,288,2,-0.001
"30289",31,289,2,-0.135
"30290",31,290,3,-0.003
"30291",31,291,3,0.05
"30292",31,292,2,0.016
"30293",31,293,10,0.21
"30294",31,294,4,0.105
"30295",31,295,6,-0.112
"30296",31,296,7,0.058
"30297",31,297,2,-0.124
"30298",31,298,2,0.066
"30299",31,299,1,0.172
"30300",31,300,9,0.102
"30301",31,301,7,-0.132
"30302",31,302,2,0.075
"30303",31,303,5,0.335
"30304",31,304,5,-0.036
"30305",31,305,4,0.199
"30306",31,306,10,0.151
"30307",31,307,3,-0.086
"30308",31,308,8,-0.03
"30309",31,309,2,-0.013
"30310",31,310,5,0.051
"30311",31,311,2,0.239
"30312",31,312,3,0.091
"30313",31,313,9,0.07
"30314",31,314,7,-0.041
"30315",31,315,3,0.16
"30316",31,316,5,0.017
"30317",31,317,2,-0.065
"30318",31,318,4,-0.091
"30319",31,319,10,0.067
"30320",31,320,7,0.086
"30321",31,321,7,0.164
"30322",31,322,4,0.042
"30323",31,323,5,0.049
"30324",31,324,10,-0.054
"30325",31,325,9,-0.061
"30326",31,326,10,0.094
"30327",31,327,8,-0.126
"30328",31,328,8,0.115
"30329",31,329,3,0.014
"30330",31,330,8,-0.035
"30331",31,331,10,0.212
"30332",31,332,4,-0.22
"30333",31,333,5,-0.04
"30334",31,334,8,0.193
"30335",31,335,2,0.085
"30336",31,336,4,0.016
"30337",31,337,5,0
"30338",31,338,2,0.178
"30339",31,339,6,0.08
"30340",31,340,10,0.041
"30341",31,341,10,-0.123
"30342",31,342,3,0.006
"30343",31,343,6,0.066
"30344",31,344,4,0.285
"30345",31,345,7,0.314
"30346",31,346,3,0.181
"30347",31,347,5,0.05
"30348",31,348,3,0.095
"30349",31,349,4,-0.046
"30350",31,350,8,-0.184
"30351",31,351,5,-0.101
"30352",31,352,2,0.107
"30353",31,353,8,0.081
"30354",31,354,5,0.068
"30355",31,355,10,0.189
"30356",31,356,4,0.066
"30357",31,357,9,0.031
"30358",31,358,2,0.047
"30359",31,359,9,-0.083
"30360",31,360,5,0.171
"30361",31,361,2,0.132
"30362",31,362,4,0.168
"30363",31,363,9,0.05
"30364",31,364,3,0.124
"30365",31,365,6,0.048
"30366",31,366,9,-0.126
"30367",31,367,2,0.13
"30368",31,368,7,0.028
"30369",31,369,7,0.161
"30370",31,370,5,-0.051
"30371",31,371,5,0.125
"30372",31,372,6,0.154
"30373",31,373,9,0.068
"30374",31,374,3,0.124
"30375",31,375,3,-0.088
"30376",31,376,5,0.035
"30377",31,377,4,0.08
"30378",31,378,9,0.083
"30379",31,379,3,0.227
"30380",31,380,5,-0.003
"30381",31,381,5,0.007
"30382",31,382,6,-0.182
"30383",31,383,7,-0.041
"30384",31,384,10,0.156
"30385",31,385,3,0.073
"30386",31,386,3,0.092
"30387",31,387,8,0.004
"30388",31,388,8,0.006
"30389",31,389,2,0.126
"30390",31,390,10,0.072
"30391",31,391,2,0.02
"30392",31,392,2,0.067
"30393",31,393,9,-0.01
"30394",31,394,6,-0.149
"30395",31,395,2,-0.079
"30396",31,396,4,-0.036
"30397",31,397,7,0.15
"30398",31,398,4,0.068
"30399",31,399,4,-0.043
"30400",31,400,2,0.029
"30401",31,401,7,0.03
"30402",31,402,3,-0.058
"30403",31,403,10,0.017
"30404",31,404,9,0.023
"30405",31,405,9,0.018
"30406",31,406,8,0.07
"30407",31,407,4,0.049
"30408",31,408,8,0.053
"30409",31,409,1,0.008
"30410",31,410,9,-0.026
"30411",31,411,10,0.06
"30412",31,412,4,-0.05
"30413",31,413,8,0.063
"30414",31,414,8,-0.006
"30415",31,415,7,0.175
"30416",31,416,5,0.121
"30417",31,417,5,0.069
"30418",31,418,4,-0.093
"30419",31,419,7,0.084
"30420",31,420,8,0.038
"30421",31,421,5,0.008
"30422",31,422,6,0.161
"30423",31,423,7,0.153
"30424",31,424,2,0.071
"30425",31,425,4,-0.064
"30426",31,426,5,0.136
"30427",31,427,2,0.019
"30428",31,428,9,-0.029
"30429",31,429,9,0.132
"30430",31,430,9,0.082
"30431",31,431,9,-0.115
"30432",31,432,2,-0.058
"30433",31,433,4,-0.1
"30434",31,434,6,0.175
"30435",31,435,2,0.095
"30436",31,436,8,0.162
"30437",31,437,8,-0.047
"30438",31,438,1,-0.098
"30439",31,439,5,0.041
"30440",31,440,9,0.074
"30441",31,441,1,0.124
"30442",31,442,4,-0.087
"30443",31,443,6,-0.081
"30444",31,444,6,-0.196
"30445",31,445,3,0.073
"30446",31,446,5,0.112
"30447",31,447,4,-0.126
"30448",31,448,9,-0.072
"30449",31,449,2,-0.061
"30450",31,450,2,-0.051
"30451",31,451,10,0.045
"30452",31,452,5,0.043
"30453",31,453,4,0.048
"30454",31,454,3,-0.086
"30455",31,455,1,0.026
"30456",31,456,7,0.027
"30457",31,457,6,-0.036
"30458",31,458,10,0.074
"30459",31,459,6,0.162
"30460",31,460,2,0.184
"30461",31,461,2,0.065
"30462",31,462,5,-0.004
"30463",31,463,1,-0.001
"30464",31,464,5,0.089
"30465",31,465,3,-0.071
"30466",31,466,9,0.109
"30467",31,467,7,-0.018
"30468",31,468,2,0.042
"30469",31,469,5,0.038
"30470",31,470,7,0.087
"30471",31,471,5,0.017
"30472",31,472,10,-0.101
"30473",31,473,7,0.018
"30474",31,474,5,0.034
"30475",31,475,2,0.111
"30476",31,476,3,0.033
"30477",31,477,9,-0.038
"30478",31,478,5,0.004
"30479",31,479,5,-0.02
"30480",31,480,7,-0.068
"30481",31,481,8,0.035
"30482",31,482,2,0.174
"30483",31,483,9,0.22
"30484",31,484,10,-0.087
"30485",31,485,6,0.185
"30486",31,486,6,0.073
"30487",31,487,3,0.115
"30488",31,488,1,-0.057
"30489",31,489,9,0.084
"30490",31,490,2,0.03
"30491",31,491,1,0.006
"30492",31,492,9,0.011
"30493",31,493,4,-0.046
"30494",31,494,2,0.019
"30495",31,495,5,-0.073
"30496",31,496,5,-0.05
"30497",31,497,5,0.036
"30498",31,498,6,0.105
"30499",31,499,9,0.022
"30500",31,500,1,0.09
"30501",31,501,6,0.11
"30502",31,502,7,0.019
"30503",31,503,7,-0.116
"30504",31,504,7,-0.163
"30505",31,505,5,0.019
"30506",31,506,10,0.085
"30507",31,507,5,-0.132
"30508",31,508,9,0.048
"30509",31,509,8,0.095
"30510",31,510,6,0.054
"30511",31,511,9,0.325
"30512",31,512,5,0.226
"30513",31,513,1,0.012
"30514",31,514,8,0.146
"30515",31,515,7,0.218
"30516",31,516,3,0.087
"30517",31,517,7,0.092
"30518",31,518,6,0.009
"30519",31,519,4,0.231
"30520",31,520,7,-0.039
"30521",31,521,8,-0.1
"30522",31,522,7,0.001
"30523",31,523,4,0.045
"30524",31,524,2,-0.01
"30525",31,525,4,0.238
"30526",31,526,9,-0.028
"30527",31,527,8,0.052
"30528",31,528,8,0.083
"30529",31,529,10,-0.021
"30530",31,530,10,-0.036
"30531",31,531,6,-0.15
"30532",31,532,1,0.069
"30533",31,533,4,0.051
"30534",31,534,3,0.101
"30535",31,535,2,-0.055
"30536",31,536,1,-0.091
"30537",31,537,4,0.103
"30538",31,538,4,0.049
"30539",31,539,3,0.061
"30540",31,540,7,0.052
"30541",31,541,5,-0.047
"30542",31,542,10,0.106
"30543",31,543,7,-0.07
"30544",31,544,4,-0.001
"30545",31,545,3,0.065
"30546",31,546,2,0.181
"30547",31,547,10,0.105
"30548",31,548,4,0.103
"30549",31,549,6,0.038
"30550",31,550,8,-0.102
"30551",31,551,9,0.061
"30552",31,552,6,0.004
"30553",31,553,1,-0.036
"30554",31,554,9,-0.12
"30555",31,555,8,-0.096
"30556",31,556,4,-0.255
"30557",31,557,2,-0.097
"30558",31,558,1,-0.115
"30559",31,559,8,0.16
"30560",31,560,8,0.064
"30561",31,561,7,0.066
"30562",31,562,2,-0.047
"30563",31,563,4,-0.212
"30564",31,564,8,0.055
"30565",31,565,9,0.105
"30566",31,566,7,-0.186
"30567",31,567,3,0.033
"30568",31,568,7,0.089
"30569",31,569,4,0.24
"30570",31,570,10,-0.012
"30571",31,571,2,-0.021
"30572",31,572,5,0.197
"30573",31,573,3,-0.014
"30574",31,574,2,0.012
"30575",31,575,8,-0.093
"30576",31,576,6,0.022
"30577",31,577,7,-0.095
"30578",31,578,5,0.21
"30579",31,579,9,0.167
"30580",31,580,8,0.065
"30581",31,581,4,0.06
"30582",31,582,10,0.096
"30583",31,583,7,0.016
"30584",31,584,1,0.018
"30585",31,585,6,-0.008
"30586",31,586,5,-0.085
"30587",31,587,2,0.149
"30588",31,588,6,-0.056
"30589",31,589,10,0.142
"30590",31,590,7,0.137
"30591",31,591,6,-0.076
"30592",31,592,3,0.002
"30593",31,593,8,0.081
"30594",31,594,7,0.013
"30595",31,595,8,0.15
"30596",31,596,7,0.033
"30597",31,597,5,-0.18
"30598",31,598,5,0.207
"30599",31,599,4,-0.141
"30600",31,600,5,0.03
"30601",31,601,8,0.144
"30602",31,602,9,-0.014
"30603",31,603,2,0.051
"30604",31,604,8,0.195
"30605",31,605,10,0.076
"30606",31,606,10,0.173
"30607",31,607,4,-0.038
"30608",31,608,5,-0.047
"30609",31,609,10,0.091
"30610",31,610,2,-0.001
"30611",31,611,9,0.017
"30612",31,612,4,-0.042
"30613",31,613,6,-0.028
"30614",31,614,6,0.051
"30615",31,615,7,0.04
"30616",31,616,5,0.015
"30617",31,617,2,0.046
"30618",31,618,4,0.16
"30619",31,619,7,0.077
"30620",31,620,2,-0.08
"30621",31,621,9,0.057
"30622",31,622,3,0.166
"30623",31,623,6,0.095
"30624",31,624,2,-0.254
"30625",31,625,4,-0.041
"30626",31,626,7,-0.11
"30627",31,627,3,0.033
"30628",31,628,7,-0.111
"30629",31,629,5,-0.021
"30630",31,630,9,0.13
"30631",31,631,9,-0.017
"30632",31,632,4,0.063
"30633",31,633,4,-0.004
"30634",31,634,8,0.171
"30635",31,635,5,-0.13
"30636",31,636,4,-0.025
"30637",31,637,2,-0.009
"30638",31,638,2,-0.096
"30639",31,639,7,0.154
"30640",31,640,7,-0.022
"30641",31,641,9,-0.022
"30642",31,642,4,0.172
"30643",31,643,9,0.108
"30644",31,644,3,-0.12
"30645",31,645,8,0.022
"30646",31,646,3,0.12
"30647",31,647,1,0.01
"30648",31,648,9,-0.032
"30649",31,649,7,0.027
"30650",31,650,9,0.114
"30651",31,651,7,0.081
"30652",31,652,9,0.012
"30653",31,653,4,0.064
"30654",31,654,5,-0.021
"30655",31,655,6,-0.127
"30656",31,656,2,-0.123
"30657",31,657,3,0.256
"30658",31,658,6,-0.002
"30659",31,659,8,0.208
"30660",31,660,9,-0.16
"30661",31,661,4,0.024
"30662",31,662,8,0.049
"30663",31,663,2,-0.01
"30664",31,664,7,0.142
"30665",31,665,4,0.046
"30666",31,666,6,0.01
"30667",31,667,9,0.05
"30668",31,668,3,0.055
"30669",31,669,4,-0.096
"30670",31,670,7,-0.082
"30671",31,671,8,0.08
"30672",31,672,6,0.214
"30673",31,673,8,0.047
"30674",31,674,6,0.061
"30675",31,675,6,0.159
"30676",31,676,5,0.036
"30677",31,677,4,0.054
"30678",31,678,2,0.157
"30679",31,679,4,-0.212
"30680",31,680,3,0.099
"30681",31,681,8,-0.017
"30682",31,682,8,0.044
"30683",31,683,2,0.094
"30684",31,684,6,-0.091
"30685",31,685,6,-0.117
"30686",31,686,6,0.123
"30687",31,687,4,-0.172
"30688",31,688,5,-0.039
"30689",31,689,1,0.192
"30690",31,690,9,0.013
"30691",31,691,2,-0.016
"30692",31,692,6,0.041
"30693",31,693,8,-0.146
"30694",31,694,6,0.027
"30695",31,695,5,0.111
"30696",31,696,6,0.075
"30697",31,697,8,0.12
"30698",31,698,3,0.215
"30699",31,699,10,0.247
"30700",31,700,5,-0.107
"30701",31,701,9,0.238
"30702",31,702,9,0.184
"30703",31,703,8,0.086
"30704",31,704,7,-0.094
"30705",31,705,7,0.147
"30706",31,706,2,0.065
"30707",31,707,5,0.004
"30708",31,708,6,-0.09
"30709",31,709,9,0.103
"30710",31,710,7,0.093
"30711",31,711,8,0.117
"30712",31,712,5,0.041
"30713",31,713,2,0.023
"30714",31,714,8,-0.01
"30715",31,715,5,0.079
"30716",31,716,5,0.148
"30717",31,717,1,-0.092
"30718",31,718,2,-0.029
"30719",31,719,5,-0.268
"30720",31,720,8,0.005
"30721",31,721,1,-0.114
"30722",31,722,6,-0.018
"30723",31,723,9,-0.009
"30724",31,724,7,-0.048
"30725",31,725,3,-0.222
"30726",31,726,9,0.009
"30727",31,727,4,0.086
"30728",31,728,6,0.14
"30729",31,729,5,0.071
"30730",31,730,1,-0.004
"30731",31,731,8,0.032
"30732",31,732,6,0.106
"30733",31,733,8,0.017
"30734",31,734,1,-0.056
"30735",31,735,7,0.08
"30736",31,736,4,-0.02
"30737",31,737,4,0.049
"30738",31,738,8,-0.011
"30739",31,739,2,0
"30740",31,740,1,0.236
"30741",31,741,4,0.012
"30742",31,742,6,0.027
"30743",31,743,6,0.215
"30744",31,744,3,0.089
"30745",31,745,3,-0.017
"30746",31,746,4,-0.151
"30747",31,747,5,-0.201
"30748",31,748,9,0.035
"30749",31,749,2,0.194
"30750",31,750,7,0.034
"30751",31,751,5,0.079
"30752",31,752,9,0.154
"30753",31,753,6,-0.032
"30754",31,754,2,0.102
"30755",31,755,5,0.011
"30756",31,756,3,0.003
"30757",31,757,5,-0.136
"30758",31,758,3,-0.025
"30759",31,759,10,-0.087
"30760",31,760,5,-0.232
"30761",31,761,8,0.011
"30762",31,762,2,-0.072
"30763",31,763,9,-0.019
"30764",31,764,3,-0.019
"30765",31,765,3,0.184
"30766",31,766,2,0.007
"30767",31,767,6,0.083
"30768",31,768,8,0.101
"30769",31,769,9,0.083
"30770",31,770,7,-0.044
"30771",31,771,5,0.185
"30772",31,772,8,-0.099
"30773",31,773,1,0.159
"30774",31,774,10,0.059
"30775",31,775,7,0.008
"30776",31,776,5,-0.065
"30777",31,777,1,-0.047
"30778",31,778,8,0.226
"30779",31,779,3,0.179
"30780",31,780,10,-0.159
"30781",31,781,9,0.259
"30782",31,782,7,-0.086
"30783",31,783,8,0.038
"30784",31,784,5,0.032
"30785",31,785,9,0.141
"30786",31,786,2,0.061
"30787",31,787,7,-0.039
"30788",31,788,4,0.076
"30789",31,789,5,-0.012
"30790",31,790,1,0
"30791",31,791,3,0.055
"30792",31,792,2,0.008
"30793",31,793,9,-0.087
"30794",31,794,4,0.252
"30795",31,795,6,0.09
"30796",31,796,7,0.077
"30797",31,797,3,-0.048
"30798",31,798,6,0.063
"30799",31,799,8,0.216
"30800",31,800,4,0.041
"30801",31,801,9,-0.041
"30802",31,802,1,0.076
"30803",31,803,10,0.15
"30804",31,804,8,0.122
"30805",31,805,3,-0.113
"30806",31,806,7,-0.19
"30807",31,807,4,0.07
"30808",31,808,10,0.011
"30809",31,809,4,-0.081
"30810",31,810,1,0.041
"30811",31,811,4,0.147
"30812",31,812,4,0.017
"30813",31,813,4,0.097
"30814",31,814,10,0.057
"30815",31,815,4,-0.063
"30816",31,816,6,0.044
"30817",31,817,9,0.266
"30818",31,818,9,0.027
"30819",31,819,3,0.162
"30820",31,820,7,0.009
"30821",31,821,4,-0.129
"30822",31,822,6,-0.079
"30823",31,823,8,0.167
"30824",31,824,8,0.062
"30825",31,825,9,-0.047
"30826",31,826,1,-0.021
"30827",31,827,3,-0.037
"30828",31,828,4,-0.047
"30829",31,829,4,-0.062
"30830",31,830,8,-0.015
"30831",31,831,7,0.017
"30832",31,832,9,-0.008
"30833",31,833,9,-0.005
"30834",31,834,8,0.118
"30835",31,835,5,0.194
"30836",31,836,6,-0.036
"30837",31,837,2,-0.023
"30838",31,838,9,0.03
"30839",31,839,10,0.18
"30840",31,840,6,0.144
"30841",31,841,9,0.127
"30842",31,842,2,-0.122
"30843",31,843,3,0.07
"30844",31,844,5,0.006
"30845",31,845,5,-0.033
"30846",31,846,5,-0.039
"30847",31,847,1,0.156
"30848",31,848,7,-0.017
"30849",31,849,7,0.166
"30850",31,850,4,0.165
"30851",31,851,10,0.026
"30852",31,852,8,0.196
"30853",31,853,1,0.067
"30854",31,854,10,0.015
"30855",31,855,3,0.192
"30856",31,856,1,-0.094
"30857",31,857,3,0.107
"30858",31,858,7,0.01
"30859",31,859,3,0.172
"30860",31,860,3,-0.012
"30861",31,861,1,0.171
"30862",31,862,3,0.189
"30863",31,863,7,-0.048
"30864",31,864,1,-0.032
"30865",31,865,2,0.041
"30866",31,866,5,-0.075
"30867",31,867,5,0.058
"30868",31,868,7,-0.068
"30869",31,869,8,0.006
"30870",31,870,2,0.242
"30871",31,871,5,0.094
"30872",31,872,10,-0.041
"30873",31,873,8,0.058
"30874",31,874,3,0.181
"30875",31,875,5,-0.208
"30876",31,876,1,-0.025
"30877",31,877,3,0.033
"30878",31,878,5,0.068
"30879",31,879,8,-0.09
"30880",31,880,10,-0.135
"30881",31,881,4,0.016
"30882",31,882,10,0.026
"30883",31,883,10,0.057
"30884",31,884,9,0.074
"30885",31,885,5,-0.089
"30886",31,886,8,0.18
"30887",31,887,8,0.09
"30888",31,888,7,0.114
"30889",31,889,6,0.024
"30890",31,890,4,0.198
"30891",31,891,1,0.008
"30892",31,892,2,-0.027
"30893",31,893,2,-0.145
"30894",31,894,1,-0.046
"30895",31,895,4,-0.002
"30896",31,896,2,0.059
"30897",31,897,6,-0.05
"30898",31,898,1,0.04
"30899",31,899,1,-0.117
"30900",31,900,2,0.125
"30901",31,901,8,0.151
"30902",31,902,8,-0.068
"30903",31,903,3,0.033
"30904",31,904,3,-0.009
"30905",31,905,3,0.01
"30906",31,906,2,-0.019
"30907",31,907,2,0.079
"30908",31,908,2,0.089
"30909",31,909,2,0.069
"30910",31,910,1,0.025
"30911",31,911,6,0.263
"30912",31,912,8,0.077
"30913",31,913,7,-0.133
"30914",31,914,2,-0.051
"30915",31,915,1,0.016
"30916",31,916,5,-0.187
"30917",31,917,2,-0.004
"30918",31,918,7,-0.092
"30919",31,919,7,0.131
"30920",31,920,9,0.087
"30921",31,921,4,0.051
"30922",31,922,10,-0.054
"30923",31,923,10,-0.068
"30924",31,924,1,0.037
"30925",31,925,9,0.219
"30926",31,926,8,0.197
"30927",31,927,8,0.056
"30928",31,928,4,0.155
"30929",31,929,6,0.148
"30930",31,930,5,0.021
"30931",31,931,6,0.055
"30932",31,932,9,0.245
"30933",31,933,3,0.043
"30934",31,934,3,-0.075
"30935",31,935,8,0.062
"30936",31,936,8,0.051
"30937",31,937,9,0.052
"30938",31,938,5,0.177
"30939",31,939,9,0.017
"30940",31,940,4,-0.012
"30941",31,941,3,0.075
"30942",31,942,9,0.176
"30943",31,943,1,0.012
"30944",31,944,5,0.17
"30945",31,945,5,-0.137
"30946",31,946,5,0.075
"30947",31,947,7,0.093
"30948",31,948,8,0.102
"30949",31,949,9,-0.012
"30950",31,950,8,0.022
"30951",31,951,2,0.067
"30952",31,952,3,-0.038
"30953",31,953,7,0.067
"30954",31,954,9,0.189
"30955",31,955,6,0.057
"30956",31,956,3,0.12
"30957",31,957,9,0.047
"30958",31,958,3,0.035
"30959",31,959,5,0.148
"30960",31,960,1,0.102
"30961",31,961,4,0.078
"30962",31,962,5,0.009
"30963",31,963,2,0.035
"30964",31,964,7,0.035
"30965",31,965,4,-0.139
"30966",31,966,3,0.094
"30967",31,967,4,0.009
"30968",31,968,9,-0.173
"30969",31,969,10,-0.144
"30970",31,970,8,0.002
"30971",31,971,10,-0.059
"30972",31,972,6,-0.04
"30973",31,973,5,0.056
"30974",31,974,10,0.048
"30975",31,975,2,0.034
"30976",31,976,2,0.104
"30977",31,977,1,0.051
"30978",31,978,7,-0.009
"30979",31,979,7,-0.194
"30980",31,980,8,-0.046
"30981",31,981,2,0.015
"30982",31,982,2,-0.028
"30983",31,983,10,-0.124
"30984",31,984,5,0.049
"30985",31,985,3,-0.15
"30986",31,986,5,-0.121
"30987",31,987,6,0.027
"30988",31,988,4,-0.014
"30989",31,989,10,0.06
"30990",31,990,6,0.145
"30991",31,991,2,-0.036
"30992",31,992,5,0.116
"30993",31,993,7,-0.048
"30994",31,994,3,-0.051
"30995",31,995,2,0.195
"30996",31,996,8,-0.023
"30997",31,997,7,0.045
"30998",31,998,4,-0.107
"30999",31,999,3,-0.024
"31000",31,1000,3,0.058
"31001",32,1,3,0.084
"31002",32,2,4,0.053
"31003",32,3,6,0.007
"31004",32,4,9,0.052
"31005",32,5,3,-0.145
"31006",32,6,9,0.194
"31007",32,7,10,0.077
"31008",32,8,7,0.123
"31009",32,9,7,-0.033
"31010",32,10,2,0.036
"31011",32,11,3,0.008
"31012",32,12,3,0.021
"31013",32,13,7,-0.124
"31014",32,14,4,0.056
"31015",32,15,8,0.041
"31016",32,16,5,0.012
"31017",32,17,7,0.057
"31018",32,18,10,0.061
"31019",32,19,4,-0.006
"31020",32,20,8,0.225
"31021",32,21,9,0.097
"31022",32,22,3,0.075
"31023",32,23,7,0.091
"31024",32,24,2,0.068
"31025",32,25,3,0.176
"31026",32,26,4,-0.025
"31027",32,27,1,0.036
"31028",32,28,4,0.184
"31029",32,29,9,-0.025
"31030",32,30,4,0.024
"31031",32,31,5,-0.006
"31032",32,32,6,0.069
"31033",32,33,5,0.192
"31034",32,34,3,0.04
"31035",32,35,8,-0.102
"31036",32,36,7,0.153
"31037",32,37,8,0.041
"31038",32,38,2,0.086
"31039",32,39,8,0.143
"31040",32,40,5,-0.034
"31041",32,41,8,-0.018
"31042",32,42,7,0.091
"31043",32,43,8,0.155
"31044",32,44,6,-0.055
"31045",32,45,6,0.022
"31046",32,46,8,-0.067
"31047",32,47,1,-0.15
"31048",32,48,5,-0.059
"31049",32,49,8,-0.005
"31050",32,50,7,0.087
"31051",32,51,5,-0.014
"31052",32,52,9,-0.051
"31053",32,53,5,0.033
"31054",32,54,3,0.325
"31055",32,55,2,0.114
"31056",32,56,2,-0.045
"31057",32,57,4,0.115
"31058",32,58,6,-0.167
"31059",32,59,7,-0.157
"31060",32,60,5,0.112
"31061",32,61,9,0.201
"31062",32,62,4,0.091
"31063",32,63,5,0.087
"31064",32,64,4,0.133
"31065",32,65,7,0.021
"31066",32,66,3,-0.009
"31067",32,67,5,0.12
"31068",32,68,8,0.043
"31069",32,69,2,-0.039
"31070",32,70,9,-0.07
"31071",32,71,4,0.103
"31072",32,72,9,-0.019
"31073",32,73,4,0.103
"31074",32,74,4,0.041
"31075",32,75,5,-0.023
"31076",32,76,9,0.177
"31077",32,77,9,-0.059
"31078",32,78,5,0.066
"31079",32,79,8,-0.077
"31080",32,80,10,-0.027
"31081",32,81,5,0.016
"31082",32,82,7,-0.046
"31083",32,83,5,0.12
"31084",32,84,4,-0.007
"31085",32,85,8,0.18
"31086",32,86,3,0.044
"31087",32,87,7,0.102
"31088",32,88,2,0.126
"31089",32,89,3,0.208
"31090",32,90,2,0.122
"31091",32,91,3,-0.029
"31092",32,92,2,0.174
"31093",32,93,7,0.155
"31094",32,94,9,-0.043
"31095",32,95,8,0.007
"31096",32,96,8,0.025
"31097",32,97,5,0.08
"31098",32,98,5,-0.032
"31099",32,99,8,0.082
"31100",32,100,6,-0.017
"31101",32,101,7,0.099
"31102",32,102,4,0.057
"31103",32,103,3,0.045
"31104",32,104,10,-0.009
"31105",32,105,7,0.202
"31106",32,106,3,0.004
"31107",32,107,2,0.014
"31108",32,108,5,0.155
"31109",32,109,9,0.217
"31110",32,110,6,0.046
"31111",32,111,10,-0.02
"31112",32,112,8,0.058
